sensor_id,timestamp_recorded_utc,no2_ppb,pm25_ugm3,temp_c,rh_pct,firmware,status,no2_ugm3
ZEPHYR_001,2025-06-25 07:00:00+00:00,31.96,8.9,17.24,70.04,1.4.2,OK,61.7
ZEPHYR_001,2025-06-25 08:00:00+00:00,31.79,1.07,19.23,67.63,1.4.2,OK,60.96
ZEPHYR_001,2025-06-25 09:00:00+00:00,31.88,8.07,20.09,41.13,1.4.2,OK,60.95
ZEPHYR_001,2025-06-25 10:00:00+00:00,27.37,4.3,19.78,56.88,1.4.2,OK,52.38
ZEPHYR_001,2025-06-25 11:00:00+00:00,26.51,6.2,22.2,36.84,1.4.2,OK,50.32
ZEPHYR_001,2025-06-25 12:00:00+00:00,29.27,11.02,23.29,50.72,1.4.2,OK,55.36
ZEPHYR_001,2025-06-25 13:00:00+00:00,33.17,8.51,24.52,47.44,1.4.2,OK,62.47
ZEPHYR_001,2025-06-25 14:00:00+00:00,24.65,3.45,24.7,31.0,1.4.2,OK,46.4
ZEPHYR_001,2025-06-25 15:00:00+00:00,31.47,10.92,22.89,39.23,1.4.2,OK,59.6
ZEPHYR_001,2025-06-25 16:00:00+00:00,24.84,9.19,22.37,32.55,1.4.2,OK,47.13
ZEPHYR_001,2025-06-25 17:00:00+00:00,21.48,10.41,23.08,41.19,1.4.2,OK,40.65
ZEPHYR_001,2025-06-25 18:00:00+00:00,28.3,6.9,19.27,49.41,1.4.2,OK,54.26
ZEPHYR_001,2025-06-25 19:00:00+00:00,26.62,6.25,18.65,46.14,1.4.2,OK,51.15
ZEPHYR_001,2025-06-25 20:00:00+00:00,19.07,10.56,17.6,62.14,1.4.2,OK,36.77
ZEPHYR_001,2025-06-25 21:00:00+00:00,23.09,6.86,16.5,59.2,1.4.2,OK,44.69
ZEPHYR_001,2025-06-25 22:00:00+00:00,25.84,10.54,15.1,78.5,1.4.2,OK,50.26
ZEPHYR_001,2025-06-25 23:00:00+00:00,21.23,7.59,16.26,67.48,1.4.2,OK,41.13
ZEPHYR_001,2025-06-26 00:00:00+00:00,15.74,8.04,13.7,73.67,1.4.2,OK,30.76
ZEPHYR_001,2025-06-26 01:00:00+00:00,19.47,3.88,13.83,73.01,1.4.2,OK,38.04
ZEPHYR_001,2025-06-26 02:00:00+00:00,20.77,9.03,13.31,92.88,1.4.2,OK,40.65
ZEPHYR_001,2025-06-26 03:00:00+00:00,20.56,7.6,14.81,84.63,1.4.2,OK,40.03
ZEPHYR_001,2025-06-26 04:00:00+00:00,26.31,5.58,12.88,75.51,1.4.2,OK,51.57
ZEPHYR_001,2025-06-26 05:00:00+00:00,29.27,10.39,11.0,77.73,1.4.2,OK,57.75
ZEPHYR_001,2025-06-26 06:00:00+00:00,31.38,8.6,17.31,57.35,1.4.2,OK,60.57
ZEPHYR_001,2025-06-26 07:00:00+00:00,30.58,7.86,16.07,70.73,1.4.2,OK,59.28
ZEPHYR_001,2025-06-26 08:00:00+00:00,22.51,10.0,18.45,74.67,1.4.2,WARN,43.28
ZEPHYR_001,2025-06-26 09:00:00+00:00,28.58,5.58,21.21,56.01,1.4.2,OK,54.43
ZEPHYR_001,2025-06-26 10:00:00+00:00,31.1,9.76,19.38,52.42,1.4.2,OK,59.6
ZEPHYR_001,2025-06-26 11:00:00+00:00,27.41,11.46,21.44,52.39,1.4.2,OK,52.17
ZEPHYR_001,2025-06-26 12:00:00+00:00,35.08,11.71,21.46,48.77,1.4.2,OK,66.76
ZEPHYR_001,2025-06-26 13:00:00+00:00,29.94,9.81,21.84,30.62,1.4.2,OK,56.9
ZEPHYR_001,2025-06-26 14:00:00+00:00,24.98,7.33,24.05,27.83,1.4.2,OK,47.12
ZEPHYR_001,2025-06-26 15:00:00+00:00,19.32,5.81,23.34,43.73,1.4.2,OK,36.53
ZEPHYR_001,2025-06-26 16:00:00+00:00,26.26,8.65,23.37,41.79,1.4.2,OK,49.65
ZEPHYR_001,2025-06-26 17:00:00+00:00,21.11,10.52,20.43,54.35,1.4.2,OK,40.31
ZEPHYR_001,2025-06-26 18:00:00+00:00,23.53,8.66,17.87,46.4,1.4.2,OK,45.33
ZEPHYR_001,2025-06-26 19:00:00+00:00,19.17,9.01,18.59,34.68,1.4.2,OK,36.84
ZEPHYR_001,2025-06-26 20:00:00+00:00,20.4,11.45,17.02,48.39,1.4.2,OK,39.42
ZEPHYR_001,2025-06-26 21:00:00+00:00,22.56,9.01,16.18,37.79,1.4.2,OK,43.72
ZEPHYR_001,2025-06-26 22:00:00+00:00,17.73,6.24,14.69,69.54,1.4.2,OK,34.53
ZEPHYR_001,2025-06-26 23:00:00+00:00,12.63,3.96,13.99,73.21,1.4.2,OK,24.66
ZEPHYR_001,2025-06-27 00:00:00+00:00,18.09,10.32,13.95,72.6,1.4.2,OK,35.33
ZEPHYR_001,2025-06-27 01:00:00+00:00,16.71,6.42,12.93,87.38,1.4.2,OK,32.75
ZEPHYR_001,2025-06-27 02:00:00+00:00,20.96,9.24,12.29,91.85,1.4.2,OK,41.17
ZEPHYR_001,2025-06-27 03:00:00+00:00,22.15,9.23,12.24,74.77,1.4.2,OK,43.51
ZEPHYR_001,2025-06-27 04:00:00+00:00,22.68,11.9,12.59,61.31,1.4.2,OK,44.5
ZEPHYR_001,2025-06-27 05:00:00+00:00,23.16,6.86,14.8,81.83,1.4.2,OK,45.09
ZEPHYR_001,2025-06-27 06:00:00+00:00,25.0,6.79,16.18,69.9,1.4.2,OK,48.44
ZEPHYR_001,2025-06-27 07:00:00+00:00,24.07,7.7,16.4,70.61,1.4.2,OK,46.61
ZEPHYR_001,2025-06-27 08:00:00+00:00,20.15,8.36,17.74,63.78,1.4.2,OK,38.84
ZEPHYR_001,2025-06-27 09:00:00+00:00,27.82,10.99,19.59,46.07,1.4.2,WARN,53.28
ZEPHYR_001,2025-06-27 10:00:00+00:00,29.12,7.6,21.39,63.41,1.4.2,OK,55.43
ZEPHYR_001,2025-06-27 11:00:00+00:00,23.43,11.02,23.37,43.16,1.4.2,OK,44.3
ZEPHYR_001,2025-06-27 12:00:00+00:00,28.79,6.58,22.11,45.69,1.4.2,OK,54.67
ZEPHYR_001,2025-06-27 13:00:00+00:00,28.45,7.18,21.66,22.5,1.4.2,OK,54.1
ZEPHYR_001,2025-06-27 14:00:00+00:00,24.86,6.21,21.85,32.98,1.4.2,OK,47.25
ZEPHYR_001,2025-06-27 15:00:00+00:00,20.01,10.39,20.28,51.35,1.4.2,OK,38.23
ZEPHYR_001,2025-06-27 16:00:00+00:00,26.06,5.76,21.74,35.63,1.4.2,OK,49.55
ZEPHYR_001,2025-06-27 17:00:00+00:00,19.86,5.97,23.34,53.51,1.4.2,OK,37.55
ZEPHYR_001,2025-06-27 18:00:00+00:00,20.42,10.11,21.05,45.12,1.4.2,OK,38.91
ZEPHYR_001,2025-06-27 19:00:00+00:00,20.94,9.67,18.82,49.97,1.4.2,OK,40.21
ZEPHYR_001,2025-06-27 20:00:00+00:00,16.8,11.67,18.31,68.24,1.4.2,OK,32.32
ZEPHYR_001,2025-06-27 21:00:00+00:00,14.4,8.55,16.81,64.78,1.4.2,OK,27.84
ZEPHYR_001,2025-06-27 22:00:00+00:00,18.05,9.39,15.22,58.82,1.4.2,OK,35.09
ZEPHYR_001,2025-06-27 23:00:00+00:00,15.98,10.2,15.67,70.34,1.4.2,OK,31.02
ZEPHYR_001,2025-06-28 00:00:00+00:00,23.46,7.72,12.59,80.78,1.4.2,OK,46.03
ZEPHYR_001,2025-06-28 01:00:00+00:00,18.93,3.76,10.24,74.94,1.4.2,OK,37.45
ZEPHYR_001,2025-06-28 02:00:00+00:00,13.82,5.4,10.53,68.61,1.4.2,OK,27.31
ZEPHYR_001,2025-06-28 03:00:00+00:00,20.53,6.27,10.7,78.16,1.4.2,OK,40.55
ZEPHYR_001,2025-06-28 04:00:00+00:00,25.69,9.77,12.37,76.82,1.4.2,OK,50.45
ZEPHYR_001,2025-06-28 05:00:00+00:00,27.77,9.44,12.51,73.26,1.4.2,OK,54.5
ZEPHYR_001,2025-06-28 06:00:00+00:00,31.38,8.66,16.28,56.23,1.4.2,OK,60.79
ZEPHYR_001,2025-06-28 07:00:00+00:00,24.8,3.19,20.04,59.48,1.4.2,OK,47.42
ZEPHYR_001,2025-06-28 08:00:00+00:00,22.26,11.17,16.78,60.91,1.4.2,OK,43.05
ZEPHYR_001,2025-06-28 09:00:00+00:00,29.8,6.33,21.45,57.66,1.4.2,OK,56.71
ZEPHYR_001,2025-06-28 10:00:00+00:00,24.98,13.21,20.62,53.86,1.4.2,OK,47.67
ZEPHYR_001,2025-06-28 11:00:00+00:00,24.47,4.51,22.54,48.2,1.4.2,OK,46.4
ZEPHYR_001,2025-06-28 12:00:00+00:00,30.44,6.46,23.12,38.74,1.4.2,OK,57.6
ZEPHYR_001,2025-06-28 13:00:00+00:00,15.71,4.46,21.64,38.52,1.4.2,OK,29.88
ZEPHYR_001,2025-06-28 14:00:00+00:00,23.96,10.92,24.52,38.07,1.4.2,OK,45.13
ZEPHYR_001,2025-06-28 15:00:00+00:00,25.9,6.23,22.32,32.66,1.4.2,OK,49.14
ZEPHYR_001,2025-06-28 16:00:00+00:00,22.62,7.91,23.15,33.56,1.4.2,OK,42.8
ZEPHYR_001,2025-06-28 17:00:00+00:00,15.0,7.78,19.95,36.69,1.4.2,OK,28.69
ZEPHYR_001,2025-06-28 18:00:00+00:00,26.03,10.12,20.36,46.03,1.4.2,OK,49.72
ZEPHYR_001,2025-06-28 19:00:00+00:00,20.0,9.9,19.25,55.14,1.4.2,OK,38.35
ZEPHYR_001,2025-06-28 20:00:00+00:00,18.57,11.86,17.19,69.08,1.4.2,OK,35.86
ZEPHYR_001,2025-06-28 21:00:00+00:00,20.4,7.06,16.64,54.24,1.4.2,OK,39.47
ZEPHYR_001,2025-06-28 22:00:00+00:00,20.19,10.2,14.6,67.81,1.4.2,OK,39.34
ZEPHYR_001,2025-06-28 23:00:00+00:00,14.9,6.6,15.3,70.16,1.4.2,OK,28.96
ZEPHYR_001,2025-06-29 00:00:00+00:00,20.31,8.27,10.9,83.9,1.4.2,OK,40.09
ZEPHYR_001,2025-06-29 01:00:00+00:00,17.27,6.3,10.57,83.34,1.4.2,OK,34.13
ZEPHYR_001,2025-06-29 02:00:00+00:00,22.96,8.05,11.83,62.72,1.4.2,OK,45.17
ZEPHYR_001,2025-06-29 03:00:00+00:00,23.59,12.79,11.84,71.09,1.4.2,OK,46.41
ZEPHYR_001,2025-06-29 04:00:00+00:00,24.01,10.13,14.96,77.65,1.4.2,OK,46.72
ZEPHYR_001,2025-06-29 05:00:00+00:00,25.92,6.21,15.01,79.92,1.4.2,OK,50.43
ZEPHYR_001,2025-06-29 06:00:00+00:00,27.64,11.58,14.57,53.88,1.4.2,OK,53.86
ZEPHYR_001,2025-06-29 07:00:00+00:00,15.88,8.64,16.72,64.8,1.4.2,OK,30.71
ZEPHYR_001,2025-06-29 08:00:00+00:00,32.22,8.52,20.5,69.06,1.4.2,OK,61.52
ZEPHYR_001,2025-06-29 09:00:00+00:00,22.21,6.64,22.69,52.12,1.4.2,OK,42.09
ZEPHYR_001,2025-06-29 10:00:00+00:00,28.35,6.71,20.34,53.73,1.4.2,OK,54.16
ZEPHYR_001,2025-06-29 11:00:00+00:00,30.07,10.94,22.81,40.71,1.4.2,OK,56.96
ZEPHYR_001,2025-06-29 12:00:00+00:00,29.2,6.89,24.94,39.17,1.4.2,OK,54.92
ZEPHYR_001,2025-06-29 13:00:00+00:00,26.3,8.41,22.73,32.7,1.4.2,OK,49.83
ZEPHYR_001,2025-06-29 14:00:00+00:00,29.76,8.29,24.69,22.75,1.4.2,OK,56.02
ZEPHYR_001,2025-06-29 15:00:00+00:00,24.67,15.19,23.72,53.38,1.4.2,OK,46.59
ZEPHYR_001,2025-06-29 16:00:00+00:00,26.87,11.15,22.95,33.87,1.4.2,OK,50.88
ZEPHYR_001,2025-06-29 17:00:00+00:00,24.86,4.67,19.66,39.91,1.4.2,OK,47.6
ZEPHYR_001,2025-06-29 18:00:00+00:00,21.65,8.2,18.67,43.38,1.4.2,OK,41.59
ZEPHYR_001,2025-06-29 19:00:00+00:00,23.42,11.67,15.94,40.91,1.4.2,OK,45.42
ZEPHYR_001,2025-06-29 20:00:00+00:00,18.22,10.15,15.74,57.14,1.4.2,OK,35.36
ZEPHYR_001,2025-06-29 21:00:00+00:00,25.88,6.5,15.65,60.58,1.4.2,OK,50.24
ZEPHYR_001,2025-06-29 22:00:00+00:00,16.72,10.34,15.02,68.49,1.4.2,MAINT,32.53
ZEPHYR_001,2025-06-29 23:00:00+00:00,22.52,10.47,15.68,79.21,1.4.2,OK,43.71
ZEPHYR_001,2025-06-30 00:00:00+00:00,18.96,4.6,14.2,81.15,1.4.2,OK,36.99
ZEPHYR_001,2025-06-30 01:00:00+00:00,23.86,6.17,10.06,84.77,1.4.2,OK,47.23
ZEPHYR_001,2025-06-30 02:00:00+00:00,17.46,8.09,12.59,95.27,1.4.2,OK,34.26
ZEPHYR_001,2025-06-30 03:00:00+00:00,24.73,5.38,11.85,74.9,1.4.2,OK,48.65
ZEPHYR_001,2025-06-30 04:00:00+00:00,30.91,10.77,13.51,77.0,1.4.2,OK,60.45
ZEPHYR_001,2025-06-30 05:00:00+00:00,22.69,10.49,14.08,81.27,1.4.2,OK,44.29
ZEPHYR_001,2025-06-30 06:00:00+00:00,27.01,9.83,16.11,87.25,1.4.2,OK,52.35
ZEPHYR_001,2025-06-30 07:00:00+00:00,29.32,8.09,17.23,50.13,1.4.2,OK,56.61
ZEPHYR_001,2025-06-30 08:00:00+00:00,35.69,6.19,19.78,54.16,1.4.2,WARN,68.31
ZEPHYR_001,2025-06-30 09:00:00+00:00,32.46,6.58,18.05,68.31,1.4.2,OK,62.5
ZEPHYR_001,2025-06-30 10:00:00+00:00,32.13,8.09,23.01,59.76,1.4.2,OK,60.82
ZEPHYR_001,2025-06-30 11:00:00+00:00,28.5,10.85,25.09,48.67,1.4.2,OK,53.58
ZEPHYR_001,2025-06-30 12:00:00+00:00,27.98,8.25,23.68,44.43,1.4.2,OK,52.85
ZEPHYR_001,2025-06-30 13:00:00+00:00,29.23,6.52,25.85,31.89,1.4.2,OK,54.81
ZEPHYR_001,2025-06-30 14:00:00+00:00,35.32,8.64,24.24,40.83,1.4.2,OK,66.59
ZEPHYR_001,2025-06-30 15:00:00+00:00,33.77,10.87,24.21,32.82,1.4.2,OK,63.67
ZEPHYR_001,2025-06-30 16:00:00+00:00,25.31,10.68,22.71,44.23,1.4.2,OK,47.96
ZEPHYR_001,2025-06-30 17:00:00+00:00,24.02,6.8,21.48,41.2,1.4.2,OK,45.71
ZEPHYR_001,2025-06-30 18:00:00+00:00,18.31,10.14,18.89,39.94,1.4.2,OK,35.15
ZEPHYR_001,2025-06-30 19:00:00+00:00,19.72,7.66,20.81,59.71,1.4.2,OK,37.61
ZEPHYR_001,2025-06-30 20:00:00+00:00,24.31,6.84,16.28,85.56,1.4.2,OK,47.09
ZEPHYR_001,2025-06-30 21:00:00+00:00,27.13,3.36,17.07,49.56,1.4.2,OK,52.41
ZEPHYR_001,2025-06-30 22:00:00+00:00,27.91,7.05,15.63,73.47,1.4.2,OK,54.19
ZEPHYR_001,2025-06-30 23:00:00+00:00,18.5,11.65,13.61,68.99,1.4.2,OK,36.17
ZEPHYR_001,2025-07-01 00:00:00+00:00,19.65,10.29,11.93,80.8,1.4.2,OK,38.64
ZEPHYR_001,2025-07-01 01:00:00+00:00,30.99,9.61,11.7,76.15,1.4.2,OK,61.0
ZEPHYR_001,2025-07-01 02:00:00+00:00,27.7,10.69,11.56,87.76,1.4.2,MAINT,54.55
ZEPHYR_001,2025-07-01 03:00:00+00:00,24.66,9.05,13.26,90.79,1.4.2,OK,48.27
ZEPHYR_001,2025-07-01 04:00:00+00:00,21.02,9.72,11.61,81.99,1.4.2,OK,41.39
ZEPHYR_001,2025-07-01 05:00:00+00:00,28.57,9.55,13.05,84.79,1.4.2,OK,55.97
ZEPHYR_001,2025-07-01 06:00:00+00:00,30.95,7.5,12.76,48.54,1.4.2,WARN,60.69
ZEPHYR_001,2025-07-01 07:00:00+00:00,30.32,8.84,14.67,80.88,1.4.2,OK,59.06
ZEPHYR_001,2025-07-01 08:00:00+00:00,32.42,3.66,21.07,63.94,1.4.2,OK,61.78
ZEPHYR_001,2025-07-01 09:00:00+00:00,36.6,10.67,20.65,62.91,1.4.2,OK,69.84
ZEPHYR_001,2025-07-01 10:00:00+00:00,34.23,5.67,20.95,40.19,1.4.2,OK,65.25
ZEPHYR_001,2025-07-01 11:00:00+00:00,32.74,6.06,21.4,37.82,1.4.2,OK,62.32
ZEPHYR_001,2025-07-01 12:00:00+00:00,29.01,5.57,19.81,47.01,1.4.2,OK,55.52
ZEPHYR_001,2025-07-01 13:00:00+00:00,19.89,6.97,22.43,36.56,1.4.2,OK,37.73
ZEPHYR_001,2025-07-01 14:00:00+00:00,28.3,10.11,26.06,39.31,1.4.2,OK,53.03
ZEPHYR_001,2025-07-01 15:00:00+00:00,31.18,10.64,24.67,48.14,1.4.2,OK,58.7
ZEPHYR_001,2025-07-01 16:00:00+00:00,28.04,2.9,21.46,32.95,1.4.2,OK,53.36
ZEPHYR_001,2025-07-01 17:00:00+00:00,19.48,6.93,22.62,56.16,1.4.2,OK,36.93
ZEPHYR_001,2025-07-01 18:00:00+00:00,22.5,7.69,18.69,44.34,1.4.2,OK,43.22
ZEPHYR_001,2025-07-01 19:00:00+00:00,31.33,8.68,18.87,56.34,1.4.2,OK,60.15
ZEPHYR_001,2025-07-01 20:00:00+00:00,28.84,7.57,17.83,51.34,1.4.2,OK,55.57
ZEPHYR_001,2025-07-01 21:00:00+00:00,24.91,9.93,15.24,64.76,1.4.2,OK,48.43
ZEPHYR_001,2025-07-01 22:00:00+00:00,28.0,7.77,14.88,42.3,1.4.2,MAINT,54.5
ZEPHYR_001,2025-07-01 23:00:00+00:00,20.79,8.31,14.22,78.43,1.4.2,OK,40.56
ZEPHYR_001,2025-07-02 00:00:00+00:00,24.28,11.98,12.97,68.26,1.4.2,OK,47.58
ZEPHYR_001,2025-07-02 01:00:00+00:00,21.59,10.36,9.61,84.25,1.4.2,OK,42.81
ZEPHYR_001,2025-07-02 02:00:00+00:00,19.6,7.96,13.49,76.41,1.4.2,OK,38.34
ZEPHYR_001,2025-07-02 03:00:00+00:00,31.26,3.7,13.71,94.16,1.4.2,OK,61.1
ZEPHYR_001,2025-07-02 04:00:00+00:00,29.06,6.47,12.23,69.66,1.4.2,OK,57.09
ZEPHYR_001,2025-07-02 05:00:00+00:00,25.14,15.07,13.95,68.14,1.4.2,OK,49.09
ZEPHYR_001,2025-07-02 06:00:00+00:00,32.03,8.81,17.12,65.5,1.4.2,OK,61.87
ZEPHYR_001,2025-07-02 07:00:00+00:00,23.05,3.95,17.37,79.73,1.4.2,OK,44.48
ZEPHYR_001,2025-07-02 08:00:00+00:00,30.45,6.5,20.34,69.12,1.4.2,OK,58.17
ZEPHYR_001,2025-07-02 09:00:00+00:00,33.06,4.1,20.51,55.52,1.4.2,OK,63.12
ZEPHYR_001,2025-07-02 10:00:00+00:00,35.39,12.7,22.58,44.89,1.4.2,OK,67.09
ZEPHYR_001,2025-07-02 11:00:00+00:00,31.88,11.35,22.78,36.59,1.4.2,OK,60.4
ZEPHYR_001,2025-07-02 12:00:00+00:00,31.79,6.05,24.17,47.81,1.4.2,MAINT,59.95
ZEPHYR_001,2025-07-02 13:00:00+00:00,32.54,6.68,25.68,21.86,1.4.2,OK,61.05
ZEPHYR_001,2025-07-02 14:00:00+00:00,29.61,1.03,24.23,39.84,1.4.2,OK,55.82
ZEPHYR_001,2025-07-02 15:00:00+00:00,27.4,6.32,22.23,44.6,1.4.2,OK,52.01
ZEPHYR_001,2025-07-02 16:00:00+00:00,26.8,8.61,23.59,60.78,1.4.2,OK,50.63
ZEPHYR_001,2025-07-02 17:00:00+00:00,21.22,9.51,23.64,32.55,1.4.2,WARN,40.09
ZEPHYR_001,2025-07-02 18:00:00+00:00,27.63,5.58,18.79,47.75,1.4.2,OK,53.06
ZEPHYR_001,2025-07-02 19:00:00+00:00,21.64,8.92,20.09,69.39,1.4.2,OK,41.37
ZEPHYR_001,2025-07-02 20:00:00+00:00,18.12,11.27,17.51,68.34,1.4.2,OK,34.95
ZEPHYR_001,2025-07-02 21:00:00+00:00,18.08,5.75,16.58,54.03,1.4.2,OK,34.99
ZEPHYR_001,2025-07-02 22:00:00+00:00,23.86,7.91,10.86,76.62,1.4.2,OK,47.1
ZEPHYR_001,2025-07-02 23:00:00+00:00,22.62,9.6,13.18,76.49,1.4.2,OK,44.29
ZEPHYR_001,2025-07-03 00:00:00+00:00,20.01,24.08,10.68,78.08,1.4.2,OK,39.53
ZEPHYR_001,2025-07-03 01:00:00+00:00,22.9,21.52,10.95,72.57,1.4.2,OK,45.19
ZEPHYR_001,2025-07-03 02:00:00+00:00,21.92,21.62,12.33,80.34,1.4.2,OK,43.05
ZEPHYR_001,2025-07-03 03:00:00+00:00,21.27,20.57,10.73,63.37,1.4.2,OK,42.01
ZEPHYR_001,2025-07-03 04:00:00+00:00,23.42,16.86,12.7,79.82,1.4.2,OK,45.93
ZEPHYR_001,2025-07-03 05:00:00+00:00,29.92,19.66,13.54,74.4,1.4.2,OK,58.51
ZEPHYR_001,2025-07-03 06:00:00+00:00,24.51,18.69,16.3,68.78,1.4.2,OK,47.47
ZEPHYR_001,2025-07-03 07:00:00+00:00,27.36,21.12,16.39,49.65,1.4.2,OK,52.98
ZEPHYR_001,2025-07-03 08:00:00+00:00,24.45,22.72,19.76,65.5,1.4.2,OK,46.8
ZEPHYR_001,2025-07-03 09:00:00+00:00,32.42,22.89,21.13,63.6,1.4.2,OK,61.77
ZEPHYR_001,2025-07-03 10:00:00+00:00,33.02,19.52,21.04,45.2,1.4.2,OK,62.93
ZEPHYR_001,2025-07-03 11:00:00+00:00,22.84,20.9,23.64,44.92,1.4.2,OK,43.15
ZEPHYR_001,2025-07-03 12:00:00+00:00,33.66,24.52,24.19,25.14,1.4.2,OK,63.47
ZEPHYR_001,2025-07-03 13:00:00+00:00,22.28,19.67,27.11,30.95,1.4.2,OK,41.6
ZEPHYR_001,2025-07-03 14:00:00+00:00,27.12,21.14,25.14,37.1,1.4.2,OK,50.97
ZEPHYR_001,2025-07-03 15:00:00+00:00,23.61,22.39,22.23,50.87,1.4.2,OK,44.81
ZEPHYR_001,2025-07-03 16:00:00+00:00,22.98,21.12,21.76,30.65,1.4.2,WARN,43.69
ZEPHYR_001,2025-07-03 17:00:00+00:00,20.39,17.87,20.14,50.95,1.4.2,OK,38.98
ZEPHYR_001,2025-07-03 18:00:00+00:00,22.69,22.73,19.1,45.99,1.4.2,WARN,43.53
ZEPHYR_001,2025-07-03 19:00:00+00:00,16.15,20.74,17.94,59.75,1.4.2,OK,31.11
ZEPHYR_001,2025-07-03 20:00:00+00:00,11.78,24.58,17.21,55.96,1.4.2,OK,22.75
ZEPHYR_001,2025-07-03 21:00:00+00:00,18.84,20.21,16.93,64.51,1.4.2,OK,36.41
ZEPHYR_001,2025-07-03 22:00:00+00:00,20.42,21.53,13.92,61.9,1.4.2,OK,39.88
ZEPHYR_001,2025-07-03 23:00:00+00:00,20.05,20.64,11.84,57.59,1.4.2,OK,39.44
ZEPHYR_001,2025-07-04 00:00:00+00:00,15.7,22.44,13.01,67.98,1.4.2,OK,30.76
ZEPHYR_001,2025-07-04 01:00:00+00:00,23.47,21.22,12.75,66.65,1.4.2,OK,46.02
ZEPHYR_001,2025-07-04 02:00:00+00:00,19.91,21.29,11.1,68.64,1.4.2,OK,39.27
ZEPHYR_001,2025-07-04 03:00:00+00:00,16.56,23.39,11.56,87.1,1.4.2,OK,32.61
ZEPHYR_001,2025-07-04 04:00:00+00:00,19.16,20.78,13.67,74.07,1.4.2,OK,37.45
ZEPHYR_001,2025-07-04 05:00:00+00:00,28.67,19.59,13.93,96.48,1.4.2,OK,55.99
ZEPHYR_001,2025-07-04 06:00:00+00:00,31.36,22.2,14.29,51.97,1.4.2,OK,61.17
ZEPHYR_001,2025-07-04 07:00:00+00:00,32.99,17.1,16.88,62.9,1.4.2,OK,63.77
ZEPHYR_001,2025-07-04 08:00:00+00:00,18.37,22.19,19.52,56.23,1.4.2,OK,35.19
ZEPHYR_001,2025-07-04 09:00:00+00:00,34.59,21.04,18.89,52.09,1.4.2,OK,66.4
ZEPHYR_001,2025-07-04 10:00:00+00:00,25.7,19.72,21.69,52.27,1.4.2,OK,48.87
ZEPHYR_001,2025-07-04 11:00:00+00:00,29.22,20.77,20.54,24.59,1.4.2,OK,55.78
ZEPHYR_001,2025-07-04 12:00:00+00:00,31.92,22.01,25.06,45.37,1.4.2,OK,60.01
ZEPHYR_001,2025-07-04 13:00:00+00:00,28.24,21.8,25.84,52.73,1.4.2,OK,52.95
ZEPHYR_001,2025-07-04 14:00:00+00:00,23.46,21.37,23.42,39.95,1.4.2,OK,44.35
ZEPHYR_001,2025-07-04 15:00:00+00:00,20.22,22.03,24.37,50.72,1.4.2,OK,38.1
ZEPHYR_001,2025-07-04 16:00:00+00:00,21.26,19.62,19.51,51.88,1.4.2,OK,40.73
ZEPHYR_001,2025-07-04 17:00:00+00:00,25.2,19.97,20.9,41.99,1.4.2,OK,48.05
ZEPHYR_001,2025-07-04 18:00:00+00:00,,,19.79,36.95,1.4.2,OK,
ZEPHYR_001,2025-07-04 19:00:00+00:00,,,18.22,30.66,1.4.2,OK,
ZEPHYR_001,2025-07-04 20:00:00+00:00,,,18.33,68.84,1.4.2,MAINT,
ZEPHYR_001,2025-07-04 21:00:00+00:00,,,19.21,60.26,1.4.2,OK,
ZEPHYR_001,2025-07-04 22:00:00+00:00,,,12.42,59.96,1.4.2,OK,
ZEPHYR_001,2025-07-04 23:00:00+00:00,,,11.48,76.44,1.4.2,OK,
ZEPHYR_001,2025-07-05 00:00:00+00:00,,,12.46,76.61,1.4.2,OK,
ZEPHYR_001,2025-07-05 01:00:00+00:00,,,13.19,74.23,1.4.2,OK,
ZEPHYR_001,2025-07-05 02:00:00+00:00,,,9.73,83.62,1.4.2,OK,
ZEPHYR_001,2025-07-05 03:00:00+00:00,,,13.05,69.04,1.4.2,OK,
ZEPHYR_001,2025-07-05 04:00:00+00:00,,,15.3,84.27,1.4.2,OK,
ZEPHYR_001,2025-07-05 05:00:00+00:00,,,11.9,61.89,1.4.2,OK,
ZEPHYR_001,2025-07-05 06:00:00+00:00,,,13.74,66.74,1.4.2,OK,
ZEPHYR_001,2025-07-05 07:00:00+00:00,,,16.13,82.03,1.4.2,OK,
ZEPHYR_001,2025-07-05 08:00:00+00:00,,,18.93,76.35,1.4.2,OK,
ZEPHYR_001,2025-07-05 09:00:00+00:00,,,20.63,57.84,1.4.2,OK,
ZEPHYR_001,2025-07-05 10:00:00+00:00,,,20.98,46.75,1.4.2,OK,
ZEPHYR_001,2025-07-05 11:00:00+00:00,33.62,17.86,20.97,39.1,1.4.2,OK,64.09
ZEPHYR_001,2025-07-05 12:00:00+00:00,27.02,22.69,23.94,45.34,1.4.2,OK,50.99
ZEPHYR_001,2025-07-05 13:00:00+00:00,22.81,20.29,24.44,39.08,1.4.2,OK,42.97
ZEPHYR_001,2025-07-05 14:00:00+00:00,23.15,18.97,25.18,40.49,1.4.2,OK,43.51
ZEPHYR_001,2025-07-05 15:00:00+00:00,20.96,22.78,23.38,42.28,1.4.2,OK,39.63
ZEPHYR_001,2025-07-05 16:00:00+00:00,16.93,24.34,22.78,40.66,1.4.2,OK,32.07
ZEPHYR_001,2025-07-05 17:00:00+00:00,27.01,19.05,22.16,40.89,1.4.2,OK,51.28
